trial,prompt_id,melody,seed,position,R_at,coherence_mlsp,coherence_w2s,chroma_cos,clap,logmel_l1,coherence_firstnote,bce0,n_updates,runtime_s
dev-p00-ascending-s1,0,ascending,1,30,0.3433496356010437,0.1310344827586207,0.13513513513513514,0.3160296678543091,,0.33143293857574463,0.0,0.3054913878440857,3,3.2044436931610107
dev-p00-ascending-s1,0,ascending,1,34,0.33484798669815063,0.0,0.0,0.26561498641967773,,0.1578178107738495,0.013513513513513514,0.3324315547943115,3,3.1992037296295166
dev-p00-ascending-s1,0,ascending,1,38,0.3988575339317322,0.0,0.0136986301369863,0.22802644968032837,,0.11606393754482269,0.0,0.35483166575431824,3,3.2002294063568115
dev-p00-ascending-s1,0,ascending,1,42,0.5035448670387268,0.0,0.02702702702702703,0.23683330416679382,,0.1262437105178833,0.013513513513513514,0.31767651438713074,3,3.1991195678710938
dev-p00-ascending-s1,0,ascending,1,46,0.5336467623710632,0.0,0.1566265060240964,0.24817651510238647,,0.1671016812324524,0.024096385542168676,0.27718386054039,3,3.192145347595215
dev-p00-descending-s0,0,descending,0,-1,,0.0,0.016666666666666666,0.2963097095489502,,0.0,0.05,0.32793235778808594,0,
dev-p00-descending-s0,0,descending,0,2,0.3203047513961792,0.0,0.016666666666666666,0.29744142293930054,,0.016140712425112724,0.05,0.32732120156288147,3,3.198256492614746
dev-p00-descending-s0,0,descending,0,6,0.3137209117412567,0.04060913705583756,0.028169014084507043,0.3001367747783661,,0.03026474453508854,0.04225352112676056,0.3285248279571533,3,3.208578109741211
dev-p00-descending-s0,0,descending,0,10,0.2872753441333771,0.02074688796680498,0.02666666666666667,0.29764100909233093,,0.05764579400420189,0.04,0.3272009491920471,3,3.2052619457244873
dev-p00-descending-s0,0,descending,0,14,0.2904416024684906,0.05063291139240506,0.1643835616438356,0.30097219347953796,,0.12037313729524612,0.0,0.3299000561237335,3,3.214081287384033
dev-p00-descending-s0,0,descending,0,18,0.3070848286151886,0.1596244131455399,0.2261904761904762,0.3499956727027893,,0.2597317099571228,0.14285714285714285,0.3140387535095215,3,3.152137041091919
dev-p00-descending-s0,0,descending,0,22,0.29499348998069763,0.3094170403587444,0.26229508196721313,0.3834042549133301,,0.34277722239494324,0.2786885245901639,0.2835738956928253,3,3.1524178981781006
dev-p00-descending-s0,0,descending,0,26,0.28164932131767273,0.23938223938223938,0.225,0.4053804576396942,,0.3051896393299103,0.0625,0.2541925609111786,3,3.1501519680023193
dev-p00-descending-s0,0,descending,0,30,0.31844642758369446,0.20600858369098712,0.175,0.41163790225982666,,0.36708712577819824,0.1375,0.24584989249706268,3,3.148491382598877
dev-p00-descending-s0,0,descending,0,34,0.3349268138408661,0.251063829787234,0.2711864406779661,0.4030313789844513,,0.24740493297576904,0.0847457627118644,0.2570131719112396,3,3.171450138092041
dev-p00-descending-s0,0,descending,0,38,0.37854933738708496,0.07058823529411765,0.08695652173913043,0.3542073667049408,,0.12222030758857727,0.028985507246376812,0.26283928751945496,3,3.1708924770355225
dev-p00-descending-s0,0,descending,0,42,0.43456676602363586,0.04980842911877394,0.013157894736842105,0.36042189598083496,,0.11565796285867691,0.02631578947368421,0.23871758580207825,3,3.1705567836761475
dev-p00-descending-s0,0,descending,0,46,0.4451140761375427,0.03488372093023256,0.02631578947368421,0.3624263107776642,,0.1384069174528122,0.02631578947368421,0.20689401030540466,3,3.1729094982147217
dev-p00-descending-s1,0,descending,1,-1,,0.1513157894736842,0.0136986301369863,0.3056850731372833,,0.0,0.0,0.3879072964191437,0,
dev-p00-descending-s1,0,descending,1,2,0.2932640314102173,0.14754098360655737,0.14473684210526316,0.30935466289520264,,0.25972843170166016,0.02631578947368421,0.36933133006095886,3,3.1720833778381348
dev-p00-descending-s1,0,descending,1,6,0.28844428062438965,0.15081967213114755,0.14666666666666667,0.3086618483066559,,0.25679388642311096,0.02666666666666667,0.3696693181991577,3,3.1760597229003906
dev-p00-descending-s1,0,descending,1,10,0.29636234045028687,0.15081967213114755,0.15584415584415584,0.3101552128791809,,0.26051363348960876,0.025974025974025976,0.36986345052719116,3,3.1707639694213867
dev-p00-descending-s1,0,descending,1,14,0.2742959260940552,0.15081967213114755,0.14473684210526316,0.30795592069625854,,0.25841107964515686,0.02631578947368421,0.3688647449016571,3,3.1667189598083496
dev-p00-descending-s1,0,descending,1,18,0.2846670150756836,0.15081967213114755,0.13414634146341464,0.3092084228992462,,0.24286650121212006,0.024390243902439025,0.3693002760410309,3,3.172274589538574
