f1,precision,recall,pos_recall,top1_acc,bce,row,R_entropy,R_margin,R_maxprob,agree_final,mean_p,run,prompt_id,seed,variant,sigma,rms,sig_rel,progress
0.2399999995790222,0.40909090907231405,0.169811320751513,0.16981132075471697,0.2641509433962264,0.31453344225883484,24,0.09676241129636765,0.09381365031003952,0.47367411851882935,0.8663522012578616,0.199250727891922,dev-p00-s0,0,0,raw,0.8909031748771667,0.8934658765792847,0.3922800215292778,0.5
0.20512820468737675,0.3199999999872,0.15094339622356712,0.1509433962264151,0.24528301886792453,0.31171944737434387,25,0.1027570590376854,0.10878779739141464,0.49076181650161743,0.8742138364779874,0.19931529462337494,dev-p00-s0,0,0,raw,0.8739120364189148,0.8781574964523315,0.33864694368302195,0.52
0.22499999954718752,0.33333333332098763,0.169811320751513,0.16981132075471697,0.24528301886792453,0.3051764667034149,26,0.10953478515148163,0.11561340093612671,0.5002809762954712,0.8805031446540881,0.19728437066078186,dev-p00-s0,0,0,raw,0.8547062277793884,0.8612293004989624,0.2685528732931413,0.54
0.2857142852417801,0.3870967741810614,0.22641509433535068,0.22641509433962265,0.3018867924528302,0.29948219656944275,27,0.11943083256483078,0.12238851934671402,0.5198286175727844,0.8836477987421384,0.19740882515907288,dev-p00-s0,0,0,raw,0.8331335186958313,0.8432906866073608,0.16710240205188379,0.56
0.3225806446641231,0.37499999999062505,0.28301886791918834,0.2830188679245283,0.33962264150943394,0.2945707440376282,28,0.13121256232261658,0.13280262053012848,0.5427208542823792,0.8883647798742138,0.19726160168647766,dev-p00-s0,0,0,raw,0.8090733289718628,0.8240729570388794,0.0,0.58
0.3636363631315172,0.3913043478175804,0.339622641503026,0.33962264150943394,0.32075471698113206,0.29044198989868164,29,0.1448482871055603,0.1437414437532425,0.5674527287483215,0.8977987421383647,0.1969628483057022,dev-p00-s0,0,0,raw,0.7824497818946838,0.803546667098999,0.0,0.6
0.35849056553097197,0.3584905660309719,0.3584905660309719,0.3584905660377358,0.33962264150943394,0.28581157326698303,30,0.16128653287887573,0.1543555110692978,0.5928851962089539,0.9056603773584906,0.19612620770931244,dev-p00-s0,0,0,raw,0.7532459497451782,0.7820403575897217,0.0,0.62
0.4181818176748761,0.4035087719227455,0.43396226414275546,0.4339622641509434,0.37735849056603776,0.2805895209312439,31,0.1801346242427826,0.16716395318508148,0.6200342178344727,0.9182389937106918,0.19462648034095764,dev-p00-s0,0,0,raw,0.7215172052383423,0.7600840330123901,0.0,0.64
0.4576271181414824,0.41538461537822485,0.509433962254539,0.5094339622641509,0.39622641509433965,0.27667927742004395,32,0.201053649187088,0.18057869374752045,0.6483692526817322,0.9339622641509434,0.1925845891237259,dev-p00-s0,0,0,raw,0.6874017119407654,0.7382232546806335,0.0,0.66
0.47154471494903827,0.4142857142797959,0.5471698113104307,0.5471698113207547,0.4339622641509434,0.2730518579483032,33,0.22328020632266998,0.19210314750671387,0.6755045652389526,0.9449685534591195,0.18995027244091034,dev-p00-s0,0,0,raw,0.6511276960372925,0.7171546220779419,0.0,0.68
0.5038167934036477,0.42307692307149897,0.6226415094222143,0.6226415094339622,0.4528301886792453,0.2699955999851227,34,0.24578435719013214,0.19760477542877197,0.6980899572372437,0.9575471698113207,0.1870342642068863,dev-p00-s0,0,0,raw,0.6130141615867615,0.6975858807563782,0.0,0.7
0.5037037032193141,0.4146341463364069,0.6415094339501602,0.6415094339622641,0.4716981132075472,0.2666420638561249,35,0.26828640699386597,0.20368270576000214,0.7175643444061279,0.9669811320754716,0.18377387523651123,dev-p00-s0,0,0,raw,0.5734643340110779,0.68043452501297,0.0,0.72
0.5179856110315201,0.41860465115792317,0.679245283006052,0.6792452830188679,0.5094339622641509,0.26370033621788025,36,0.2894284725189209,0.20804743468761444,0.7331961989402771,0.970125786163522,0.1803465038537979,dev-p00-s0,0,0,raw,0.5329521298408508,0.6664370894432068,0.0,0.74
0.5109489046276307,0.4166666666617063,0.6603773584781061,0.660377358490566,0.49056603773584906,0.26085540652275085,37,0.30881044268608093,0.21503353118896484,0.7479708194732666,0.9732704402515723,0.17732501029968262,dev-p00-s0,0,0,raw,0.4920006990432739,0.6558209657669067,0.0,0.76
0.5072463763311278,0.41176470587750863,0.6603773584781061,0.660377358490566,0.5283018867924528,0.2581193149089813,38,0.3258129954338074,0.22000712156295776,0.7581378221511841,0.9779874213836478,0.17438030242919922,dev-p00-s0,0,0,raw,0.45115625858306885,0.6494928002357483,0.0,0.78
0.5217391299541061,0.42352941175972314,0.679245283006052,0.6792452830188679,0.5094339622641509,0.2557966709136963,39,0.34084659814834595,0.2220304012298584,0.7655576467514038,0.9811320754716981,0.17161981761455536,dev-p00-s0,0,0,raw,0.41095954179763794,0.6471254229545593,0.0,0.8
0.5179856110315201,0.41860465115792317,0.679245283006052,0.6792452830188679,0.49056603773584906,0.2545279860496521,40,0.35307204723358154,0.22378413379192352,0.771355390548706,0.9827044025157232,0.16979724168777466,dev-p00-s0,0,0,raw,0.37191736698150635,0.648746907711029,0.0,0.82
0.5106382973959057,0.40909090908626033,0.679245283006052,0.6792452830188679,0.49056603773584906,0.2537171244621277,41,0.3631007969379425,0.2263576090335846,0.7759745717048645,0.9827044025157232,0.1683797836303711,dev-p00-s0,0,0,raw,0.33447811007499695,0.6539599299430847,0.0,0.84
0.5106382973959057,0.40909090908626033,0.679245283006052,0.6792452830188679,0.49056603773584906,0.25297293066978455,42,0.3714868426322937,0.2274162322282791,0.778601884841919,0.9858490566037735,0.16697590053081512,dev-p00-s0,0,0,raw,0.29901349544525146,0.6621189117431641,0.0,0.86
0.5070422530461218,0.40449438201792703,0.679245283006052,0.6792452830188679,0.49056603773584906,0.252315491437912,43,0.3782775402069092,0.22850948572158813,0.7802703976631165,0.9874213836477987,0.16578271985054016,dev-p00-s0,0,0,raw,0.26580727100372314,0.6724913120269775,0.0,0.88
0.49999999952787416,0.3956043956000483,0.679245283006052,0.6792452830188679,0.49056603773584906,0.25213858485221863,44,0.3841148912906647,0.22817063331604004,0.7816089987754822,0.9905660377358491,0.1649312674999237,dev-p00-s0,0,0,raw,0.2350521832704544,0.6842358708381653,0.0,0.9
0.49999999952787416,0.3956043956000483,0.679245283006052,0.6792452830188679,0.49056603773584906,0.2520400583744049,45,0.38834553956985474,0.22832682728767395,0.7821589112281799,0.9905660377358491,0.16416041553020477,dev-p00-s0,0,0,raw,0.2068530172109604,0.6969875693321228,0.0,0.92
0.503496503022935,0.3999999999955555,0.679245283006052,0.6792452830188679,0.49056603773584906,0.25182533264160156,46,0.39163193106651306,0.228112131357193,0.7825241088867188,0.9921383647798742,0.1635378748178482,dev-p00-s0,0,0,raw,0.1812353879213333,0.7099318504333496,0.0,0.94
0.5106382973959057,0.40909090908626033,0.679245283006052,0.6792452830188679,0.49056603773584906,0.2515890598297119,47,0.39430370926856995,0.22789859771728516,0.782431960105896,0.9952830188679245,0.16295796632766724,dev-p00-s0,0,0,raw,0.15815770626068115,0.7227919697761536,0.0,0.96
0.5106382973959057,0.40909090908626033,0.679245283006052,0.6792452830188679,0.5094339622641509,0.251708447933197,48,0.3963565528392792,0.2274860143661499,0.782906174659729,0.9952830188679245,0.16266268491744995,dev-p00-s0,0,0,raw,0.1375250518321991,0.7351520657539368,0.0,0.98
0.5138888884165702,0.4065934065889385,0.6981132075339979,0.6981132075471698,0.5094339622641509,0.2515404522418976,49,0.4058239459991455,0.22866475582122803,0.784049391746521,1.0,0.1608068197965622,dev-p00-s0,0,0,raw,0.0,0.8317579627037048,0.0,1.0
