variant,row,f1,pos_recall,top1_acc,bce,R_entropy,R_margin,R_maxprob,agree_final,mean_p,f1_sem,pos_recall_sem,top1_acc_sem,bce_sem,R_entropy_sem,R_margin_sem,R_maxprob_sem,agree_final_sem,mean_p_sem,progress,sigma,rms,sig_rel
gauss_proxy,40,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.82,0.37191736698150635,0.6771339917182922,0.0
gauss_proxy,41,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.84,0.33447811007499695,0.6857160520553589,0.0
gauss_proxy,42,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.86,0.29901349544525146,0.6970584416389465,0.0
gauss_proxy,43,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.88,0.26580727100372314,0.7103999412059784,0.0
gauss_proxy,44,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.9,0.2350521832704544,0.724907511472702,0.0
gauss_proxy,45,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.92,0.2068530172109604,0.7400066709518432,0.0
gauss_proxy,46,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.94,0.1812353879213333,0.7550721848011017,0.0
gauss_proxy,47,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.96,0.15815770626068115,0.7696896028518677,0.0
gauss_proxy,48,0.30767888198545934,0.39585257627942333,0.3496284075491137,0.3146710589528084,0.2975944285094738,0.1717190834879875,0.618076986670494,0.9999652777777777,0.15119307205080987,0.026518828678927093,0.04046377446499831,0.027982017320551816,0.006916494472511914,0.013380400575275769,0.008490065587467188,0.025772378850649234,3.472222222222293e-05,0.006843528976944535,0.98,0.1375250518321991,0.7835674047470093,0.0
gauss_proxy,49,0.30778498278118677,0.39585257627942333,0.3496284075491137,0.3146710619330406,0.29759456738829615,0.1717189134657383,0.6180762153863907,1.0,0.1511928828060627,0.026544153708298098,0.04046377446499831,0.027982017320551816,0.0069165013615173744,0.013380407196773025,0.008490054576567372,0.025772273145649786,0.0,0.006843520871572336,1.0,0.0,0.887508544921875,3.300624104907418e-05
