coh_true,coh_first,coh_best_const,best_const_pc,frac_F,voiced_cov,hist,slot_acc,file,method,melody,prompt
0.05263157894736842,0.0,0.4342105263157895,3,0.0,0.6627906976744186,"[0.234, 0.214, 0.102, 0.336, 0.0, 0.0, 0.0, 0.0, 0.115, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.19444444444444445, 0.21739130434782608, 0.0]",prompt8_ascending_itc.wav,itc,ascending,8
0.26282051282051283,0.7339743589743589,0.7339743589743589,5,0.7810026385224275,0.9069767441860465,"[0.0, 0.0, 0.005, 0.211, 0.003, 0.781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt8_ascending_probe_high.wav,probe_high,ascending,8
0.18439716312056736,0.6808510638297872,0.6808510638297872,5,0.7355371900826446,0.8197674418604651,"[0.0, 0.0, 0.003, 0.218, 0.022, 0.736, 0.006, 0.006, 0.011, 0.0, 0.0, 0.0]","[0.6410256410256411, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt8_ascending_probe_low.wav,probe_low,ascending,8
0.26644736842105265,0.7401315789473685,0.7401315789473685,5,0.7931937172774869,0.8837209302325582,"[0.0, 0.0, 0.005, 0.199, 0.003, 0.793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt8_ascending_probe_mid.wav,probe_mid,ascending,8
0.26198083067092653,0.7348242811501597,0.7348242811501597,5,0.781578947368421,0.9098837209302325,"[0.0, 0.0, 0.003, 0.213, 0.003, 0.782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt8_ascending_probe_strong.wav,probe_strong,ascending,8
0.2551440329218107,0.0,0.6790123456790124,3,0.0,0.7063953488372093,"[0.194, 0.044, 0.175, 0.524, 0.0, 0.0, 0.0, 0.0, 0.063, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0.20689655172413793, 0.0, 0.0]",prompt8_descending_baseline.wav,baseline,descending,8
0.2694805194805195,0.7272727272727273,0.7272727272727273,5,0.7410256410256411,0.8953488372093024,"[0.0, 0.0, 0.003, 0.205, 0.051, 0.741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt8_descending_combined.wav,combined,descending,8
0.2425531914893617,0.0,0.6297872340425532,3,0.0,0.6831395348837209,"[0.15, 0.213, 0.064, 0.471, 0.0, 0.0, 0.0, 0.0, 0.102, 0.0, 0.0, 0.0]","[0.0, 1.0, 0.0, 0.28125, 0.0, 0.17857142857142858, 0.0, 0.0]",prompt8_descending_itc.wav,itc,descending,8
0.26384364820846906,0.739413680781759,0.739413680781759,5,0.7532133676092545,0.8924418604651163,"[0.0, 0.0, 0.003, 0.242, 0.003, 0.753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt8_descending_probe_high.wav,probe_high,descending,8
0.17142857142857143,0.6714285714285714,0.6714285714285714,5,0.7058823529411765,0.813953488372093,"[0.0, 0.0, 0.003, 0.238, 0.031, 0.706, 0.006, 0.006, 0.011, 0.0, 0.0, 0.0]","[0.5897435897435898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt8_descending_probe_low.wav,probe_low,descending,8
0.26490066225165565,0.7384105960264901,0.7384105960264901,5,0.7545691906005222,0.877906976744186,"[0.0, 0.0, 0.0, 0.243, 0.003, 0.755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt8_descending_probe_mid.wav,probe_mid,descending,8
0.2604501607717042,0.7331189710610932,0.7331189710610932,5,0.7480916030534351,0.9040697674418605,"[0.0, 0.0, 0.003, 0.247, 0.003, 0.748, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt8_descending_probe_strong.wav,probe_strong,descending,8
0.17159763313609466,0.0,0.33727810650887574,9,0.0,0.5614617940199336,"[0.091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.166, 0.198, 0.401, 0.0, 0.144]","[0.0, 1.0, 0.0, nan, 0.0, 0.0, 0.0]",prompt9_alternating_baseline.wav,baseline,alternating,9
0.3924050632911392,1.0,1.0,5,1.0,0.7873754152823921,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]",prompt9_alternating_combined.wav,combined,alternating,9
0.15178571428571427,0.0,0.32142857142857145,7,0.0,0.37209302325581395,"[0.136, 0.0, 0.235, 0.0, 0.0, 0.0, 0.0, 0.273, 0.136, 0.22, 0.0, 0.0]","[0.0, 1.0, nan, nan, 0.0, 0.0, 0.0]",prompt9_alternating_itc.wav,itc,alternating,9
0.40609137055837563,1.0,1.0,5,1.0,0.654485049833887,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, nan, nan, 0.0, 1.0]",prompt9_alternating_probe_high.wav,probe_high,alternating,9
0.3677685950413223,0.78099173553719,0.78099173553719,5,0.8502824858757062,0.8039867109634552,"[0.15, 0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]",prompt9_alternating_probe_low.wav,probe_low,alternating,9
0.3902439024390244,0.9390243902439024,0.9390243902439024,5,0.9581005586592178,0.8172757475083057,"[0.042, 0.0, 0.0, 0.0, 0.0, 0.958, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 1.0, 0.20588235294117646, 0.0, 1.0]",prompt9_alternating_probe_mid.wav,probe_mid,alternating,9
0.3319672131147541,0.9795081967213115,0.9795081967213115,5,0.9859154929577465,0.8106312292358804,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.986, 0.0, 0.014, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]",prompt9_alternating_probe_strong.wav,probe_strong,alternating,9
0.0,0.0,0.40106951871657753,9,0.0,0.5436046511627907,"[0.091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.166, 0.198, 0.401, 0.0, 0.144]","[0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0]",prompt9_ascending_baseline.wav,baseline,ascending,9
0.2852112676056338,0.9683098591549296,0.9683098591549296,5,0.9745042492917847,0.8255813953488372,"[0.025, 0.0, 0.0, 0.0, 0.0, 0.975, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt9_ascending_combined.wav,combined,ascending,9
0.0,0.0,0.2727272727272727,7,0.0,0.38372093023255816,"[0.136, 0.0, 0.235, 0.0, 0.0, 0.0, 0.0, 0.273, 0.136, 0.22, 0.0, 0.0]","[0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0]",prompt9_ascending_itc.wav,itc,ascending,9
0.2789115646258503,0.8673469387755102,0.8673469387755102,5,0.8922651933701657,0.8546511627906976,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.892, 0.041, 0.066, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt9_ascending_probe_high.wav,probe_high,ascending,9
0.30742049469964666,0.8197879858657244,0.8197879858657244,5,0.8551136363636364,0.8226744186046512,"[0.145, 0.0, 0.0, 0.0, 0.0, 0.855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]",prompt9_ascending_probe_low.wav,probe_low,ascending,9
0.28368794326241137,0.9645390070921985,0.9645390070921985,5,0.9714285714285714,0.8197674418604651,"[0.02, 0.0, 0.0, 0.009, 0.0, 0.971, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt9_ascending_probe_mid.wav,probe_mid,ascending,9
0.2949640287769784,0.920863309352518,0.920863309352518,5,0.9364161849710982,0.8081395348837209,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.936, 0.038, 0.026, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt9_ascending_probe_strong.wav,probe_strong,ascending,9
0.0,0.0,0.40106951871657753,9,0.0,0.5436046511627907,"[0.091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.166, 0.198, 0.401, 0.0, 0.144]","[0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0]",prompt9_descending_baseline.wav,baseline,descending,9
0.3014705882352941,1.0,1.0,5,1.0,0.7906976744186046,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt9_descending_combined.wav,combined,descending,9
0.10457516339869281,0.006535947712418301,0.24836601307189543,8,0.006535947712418301,0.44476744186046513,"[0.144, 0.0, 0.163, 0.0, 0.0, 0.007, 0.02, 0.163, 0.248, 0.17, 0.0, 0.085]","[0.02564102564102564, 0.0, 0.0, nan, 0.0, 0.0, 0.5769230769230769, 0.0]",prompt9_descending_itc.wav,itc,descending,9
0.281786941580756,0.872852233676976,0.872852233676976,5,0.8969359331476323,0.8459302325581395,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.897, 0.045, 0.058, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt9_descending_probe_high.wav,probe_high,descending,9
0.40350877192982454,0.8140350877192982,0.8140350877192982,5,0.8502824858757062,0.8284883720930233,"[0.15, 0.0, 0.0, 0.0, 0.0, 0.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]",prompt9_descending_probe_low.wav,probe_low,descending,9
0.291970802919708,1.0,1.0,5,1.0,0.7965116279069767,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt9_descending_probe_mid.wav,probe_mid,descending,9
0.29285714285714287,0.9142857142857143,0.9142857142857143,5,0.9310344827586207,0.813953488372093,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.931, 0.037, 0.032, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",prompt9_descending_probe_strong.wav,probe_strong,descending,9
